year,communityID,urban_score_sani
2015,0146432,8.333333333333332
2015,0146433,4.5
2015,0182061,5.625
2015,0182062,4.903846153846154
2015,0182063,5.785714285714285
2015,0304761,8.012016718913271
2015,0304762,10
2015,0304763,7.544563279857397
2015,0311061,8.117352614015573
2015,0311062,8.115591397849462
2015,0311063,8.62962962962963
2015,0340431,7.58695652173913
2015,0340432,7.535714285714286
2015,0340433,7.392446633825944
2015,0346761,6.666666666666668
2015,0346762,7.212701612903225
2015,0346763,6.661538461538461
2015,0467461,2.7205882352941178
2015,0467462,1.5972222222222223
2015,0467463,2.8030303030303028
2015,0516061,5
2015,0516062,5.483870967741935
2015,0516063,4.224137931034483
2015,0540541,7.8125
2015,0540542,9.636363636363637
2015,0540543,7.302631578947368
2015,0542491,5.948275862068966
2015,0542492,7.121212121212121
2015,0542493,6.9642857142857135
2015,0560431,4.7384615384615385
2015,0560432,4.814814814814815
2015,0560433,5.517241379310345
2015,0560591,6.413043478260869
2015,0560592,6.5
2015,0560593,6.309523809523809
2015,0563021,8.75
2015,0563022,7.678571428571428
2015,0563023,6.416666666666666
2015,0563461,6.161858974358974
2015,0563462,7.7
2015,0563463,10
2015,0566041,5.140688259109312
2015,0566042,4.333333333333334
2015,0566043,6.928571428571429
2015,0574571,6.416666666666666
2015,0574572,6.5625
2015,0574573,4.487179487179488
2015,0576331,3.004807692307692
2015,0576332,2.7439024390243905
2015,0576333,2.6785714285714284
2015,0582021,8.796296296296296
2015,0582022,8.24074074074074
2015,0582023,7.65625
2015,0586591,6.607142857142857
2015,0586592,9.090909090909092
2015,0586593,6.662337662337662
2015,0604401,3.8461538461538463
2015,0604402,3.5
2015,0604403,5
2015,0604811,5.071428571428571
2015,0604812,4.634146341463414
2015,0604813,5
2015,0640281,9.30952380952381
2015,0640282,9.86111111111111
2015,0640283,10
2015,0640331,3.548387096774194
2015,0640332,9.28125
2015,0640333,5.609756097560976
2015,0646041,6.269157088122606
2015,0646042,10
2015,0646043,9.138655462184873
2015,0655461,2.34375
2015,0655462,2.3275862068965516
2015,0655463,2.071428571428571
2015,0724281,5.227272727272727
2015,0724282,5.202991452991452
2015,0724283,5.92032967032967
2015,0740021,8.172619047619047
2015,0740022,3.75
2015,0740023,5.588235294117647
2015,0740041,9.736842105263158
2015,0740042,9.761904761904761
2015,0740043,10
2015,0740571,9.642857142857142
2015,0740572,8.223684210526317
2015,0740573,10
2015,0746311,4.800000000000001
2015,0746312,5.625
2015,0746313,5.104166666666666
2015,0749811,2.930911680911681
2015,0749812,6.209677419354839
2015,0749813,5.5357142857142865
2015,0753761,9.135846372688478
2015,0753762,7.468805704099822
2015,0753763,9.541666666666666
2015,0755041,6.25
2015,0755042,9.666666666666666
2015,0755043,9.444444444444445
2015,0782331,6.346153846153846
2015,0782332,4.623655913978494
2015,0782333,7.3692810457516345
2015,0896761,3.567193675889328
2015,0896762,4.373655913978495
2015,0896763,6.107142857142858
2015,0940041,5.9375
2015,0940042,9.5
2015,0940043,10
2015,1017911,0.903010033444816
2015,1017912,1.0449735449735449
2015,1017913,2.109375
2015,1040041,8.333333333333332
2015,1040042,9.027777777777777
2015,1040043,8.5
2015,1051021,3.3350658350658353
2015,1051022,4.2857142857142865
2015,1051023,7.008928571428572
2015,1053811,7.052631578947368
2015,1053812,1.5151515151515151
2015,1053813,2.3470522803114573
2015,1082061,1.3636363636363635
2015,1082062,1.9385026737967914
2015,1082063,2.5
2015,1082591,0.7259001161440186
2015,1082592,1.286231884057971
2015,1082593,4.785714285714286
2015,1101311,7.224358974358973
2015,1101312,8.285714285714285
2015,1101313,8.918181818181818
2015,1111541,8.428571428571427
2015,1111542,5.520833333333332
2015,1111543,5.9375
2015,1127441,9.647727272727273
2015,1127442,7.704814189189189
2015,1127443,6.436104218362281
2015,1146041,9.282296650717702
2015,1146042,8.869047619047619
2015,1146043,6.446051167964405
2015,1160061,5.375000000000001
2015,1160062,5
2015,1160063,5.689655172413792
2015,1174891,8.485714285714286
2015,1174892,8.885057471264368
2015,1174893,9.215384615384616
2015,1182761,4.659090909090909
2015,1182762,6.458333333333334
2015,1182763,5.080645161290322
2015,1224901,6.607142857142857
2015,1224902,6.833333333333334
2015,1224903,8.235294117647058
2015,1240991,5.551108374384236
2015,1240992,5.849753694581281
2015,1240993,5.625
2015,1340041,9.285714285714286
2015,1340042,9.545454545454547
2015,1340043,8.741830065359476
2015,1349021,3.7538461538461543
2015,1349022,4.3390804597701145
2015,1349023,5.151515151515151
2015,1355591,3.046875
2015,1355592,2.9298941798941796
2015,1355593,3.103448275862069
2015,1382021,3.819444444444444
2015,1382022,3.796052631578948
2015,1382023,4.305555555555555
2015,1411541,1.5384615384615385
2015,1411542,4.688644688644689
2015,1411543,1.3888888888888888
2015,1424031,1.6666666666666665
2015,1424032,1.0984848484848484
2015,1424033,0.7608695652173914
2015,1440161,7.6875
2015,1440162,9.022435897435896
2015,1440163,8.666666666666668
2015,1455281,8.75
2015,1455282,9
2015,1455283,6.7857142857142865
2015,1504781,8.522727272727273
2015,1504782,8.928571428571427
2015,1504783,8.854166666666668
2015,1511561,8.333333333333332
2015,1511562,8.333333333333332
2015,1511563,9.583333333333332
2015,1538591,8.685714285714285
2015,1538592,9.200000000000001
2015,1538593,9.166666666666666
2015,1540441,7.421875
2015,1540442,7.844827586206896
2015,1540443,8.425925925925926
2015,1540581,10
2015,1540582,6.666666666666666
2015,1540583,9.285714285714286
2015,1546281,7.788461538461538
2015,1546282,6.842105263157895
2015,1546283,7.34375
2015,1546311,7.109375
2015,1546312,8.194444444444445
2015,1546313,8.531746031746032
2015,1546761,7.4074074074074066
2015,1546762,7.261904761904763
2015,1546763,6.8181818181818175
2015,1556761,7.196969696969697
2015,1556762,7.763157894736842
2015,1556763,8.660714285714286
2015,1582311,9.821428571428573
2015,1582312,9.6875
2015,1582313,6.052631578947368
2015,1582781,6.304347826086955
2015,1582782,6.5625
2015,1582783,8.083333333333334
2015,1601041,7.484491315136477
2015,1601042,7.712962962962964
2015,1601043,7
2015,1611591,2.7678571428571432
2015,1611592,2.3544973544973544
2015,1611593,8.083333333333334
2015,1624311,8.75
2015,1624312,3.4375
2015,1624313,8.125
2015,1660061,1.6
2015,1660062,2.4107142857142856
2015,1660063,2.8472222222222223
2015,1682311,1.8548387096774195
2015,1682312,1.9444444444444442
2015,1682313,8.333333333333332
2015,1711591,2.2058823529411766
2015,1711592,2.578125
2015,1711593,2.6086956521739135
2015,1746431,0.859375
2015,1746432,2.1875
2015,1746433,7.071078431372548
2015,1755311,9.623015873015872
2015,1755312,5
2015,1755313,6.416666666666666
2015,1774021,4.233161733161733
2015,1774022,3.5294117647058822
2015,1774023,2.642857142857143
2015,1840371,9.333333333333334
2015,1840372,9.615384615384615
2015,1840373,10
2015,1940371,3.7528735632183907
2015,1940372,9.615384615384615
2015,1940373,7.952380952380952
2015,2001041,9.345238095238095
2015,2001042,9.736842105263158
2015,2001043,7.451923076923077
2015,2024541,8.38888888888889
2015,2024542,8.541666666666668
2015,2024543,7.235576923076923
2015,2040281,9.722222222222221
2015,2040282,9.5
2015,2040283,10
2015,2049061,6.083333333333334
2015,2049062,4.788838612368024
2015,2049063,7.413381123058542
2015,2053041,9.232954545454547
2015,2053042,9.347826086956522
2015,2053043,8.0306905370844
2015,2074061,6.136363636363635
2015,2074062,8.234601449275363
2015,2074063,9.807692307692308
2015,2074281,6.166666666666667
2015,2074282,8.586309523809524
2015,2074283,8.310185185185185
2015,2111541,9.460227272727273
2015,2111542,0.8620689655172414
2015,2111543,2.083333333333333
2015,2111761,2.2972972972972974
2015,2111762,1.891891891891892
2015,2111763,2.8008658008658003
2015,2124281,7.678571428571428
2015,2124282,8.75
2015,2124283,3.902027027027027
2015,2411161,10
2015,2411162,9.375
2015,2411163,9.6875
2015,2427021,5.725806451612904
2015,2427022,6.634615384615384
2015,2427023,7.604545454545455
2015,2440561,7.647058823529411
2015,2440562,8.375
2015,2440563,8.846153846153847
2015,2446041,8.38235294117647
2015,2446042,8.308823529411764
2015,2446043,7.258064516129032
2015,2446761,6.048387096774192
2015,2446762,6.451612903225806
2015,2446763,6.532258064516129
2015,2616761,4.386837121212121
2015,2616762,4.807534807534807
2015,2616763,3.1480414746543777
2015,2627281,4.568965517241379
2015,2627282,5
2015,2627283,5.5740740740740735
2015,2653591,5.279166666666667
2015,2653592,7.666666666666667
2015,2653593,5.522486772486772
2015,2655761,5.282051282051282
2015,2655762,8.178410794602698
2015,2655763,4.8809523809523805
2015,2660591,4.550492610837439
2015,2660592,5.208565072302558
2015,2660593,3.875
2015,2663061,8.80952380952381
2015,2663062,4.007692307692308
2015,2663063,4.230769230769231
2015,2686061,4.675662878787879
2015,2686062,9.666666666666666
2015,2686063,4.6459359605911335
2015,2704021,4.568965517241379
2015,2704022,7.829476861167002
2015,2704023,5.098978288633461
2015,2718061,4.375
2015,2718062,10
2015,2718063,5.208333333333334
2015,2749511,5
2015,2749512,9.170454545454545
2015,2749513,5.743243243243244
2015,2755591,6.071428571428571
2015,2755592,9.736842105263158
2015,2755593,8.570652173913043
2015,2801541,6.153846153846154
2015,2801542,7.345238095238096
2015,2801543,6.590909090909092
2015,2811041,8.75
2015,2811042,9.791666666666666
2015,2811043,10
2015,2811161,2.308467741935484
2015,2811162,8.362068965517242
2015,2811163,10
2015,2855021,3.3873144399460187
2015,2855022,3.8
2015,2855023,7.678571428571428
2015,2882511,7.540257648953301
2015,2882512,5.525846702317291
2015,2882513,2.5
2015,2916761,3.3035714285714284
2015,2916762,3.108108108108109
2015,2916763,4.274193548387096
2015,2924581,9.772727272727273
2015,2924582,8.020833333333332
2015,2924583,10
2015,2940281,9.175824175824177
2015,2940282,9.891304347826086
2015,2940283,8.685714285714285
2015,2940991,6.152402402402402
2015,2940992,7.320772058823529
2015,2940993,6.083333333333334
2015,2953311,6.239329268292683
2015,2953312,3.804347826086957
2015,2953313,7.033475783475783
2015,2960061,8.7012987012987
2015,2960062,5.703125
2015,2960063,6.199690402476781
2015,2960811,4.743589743589744
2015,2960812,4.296875
2015,2960813,4.454545454545454
2015,2963311,4.142857142857142
2015,2963312,4.934210526315789
2015,2963313,4.555555555555555
2015,2974391,9.891304347826086
2015,2974392,6.328125
2015,2974393,6.76470588235294
2015,2982451,5.645161290322581
2015,2982452,8.21078431372549
2015,2982453,9.263392857142858
2015,2986311,3.148148148148148
2015,2986312,3.196296296296296
2015,2986313,5.431034482758621
2015,3201461,4.369959677419355
2015,3201462,5.07563025210084
2015,3201463,4.596774193548388
2015,3211161,9.182692307692308
2015,3211162,9.772727272727273
2015,3211163,8.211538461538462
2015,3211311,8.08974358974359
2015,3211312,6.09375
2015,3211313,6.85483870967742
2015,3216591,5.689655172413794
2015,3216592,9.425465838509318
2015,3216593,4.263440860215054
2015,3240451,4.928571428571429
2015,3240452,4.8110661268556
2015,3240453,7.754576659038901
2015,3240781,8.590909090909092
2015,3240782,8.571428571428573
2015,3240783,9.268092105263158
2015,3246811,4.354838709677419
2015,3246812,5.925925925925926
2015,3246813,7.540229885057473
2015,3253061,5.083333333333333
2015,3253062,6.6692307692307695
2015,3253063,4.112903225806452
2015,3255541,6.357142857142857
2015,3255542,6.171875
2015,3255543,6.554054054054054
2015,3263461,6.2896825396825395
2015,3263462,4.166666666666666
2015,3263463,3.1818181818181817
2015,3263591,3.0357142857142856
2015,3263592,8.354743083003953
2015,3263593,5.7153846153846155
2015,3301021,9.1005291005291
2015,3301022,3.854166666666667
2015,3301023,4.090909090909091
2015,3301311,5
2015,3301312,3.0392156862745097
2015,3301313,4.2857142857142865
2015,3304041,8.81578947368421
2015,3304042,9.333333333333334
2015,3304043,7.888888888888889
2015,3340021,8.62689393939394
2015,3340022,10
2015,3340023,7.224137931034482
2015,3346311,7.3275862068965525
2015,3346312,7.571428571428571
2015,3346313,6.721014492753623
2015,3360591,6.7792792792792795
2015,3360592,7.218390804597701
2015,3360593,6.428571428571428
2015,3382311,9.391666666666667
2015,3382312,9.565217391304348
2015,3382313,5.965099715099715
2015,3452331,2.738095238095238
2015,3452332,2.3484848484848486
2015,3452333,6.413043478260869
2015,3477631,2.361111111111111
2015,3477632,3.2407407407407405
2015,3477633,9.166666666666668
2018,0101041,4.75
2018,0101042,10
2018,0101043,5.32258064516129
2018,0102061,5.666666666666666
2018,0102062,4.333333333333334
2018,0102063,5.294117647058823
2018,0102331,5.071428571428571
2018,0102332,4.090909090909091
2018,0102333,5.882352941176471
2018,0104461,7.604166666666668
2018,0104462,6.764705882352942
2018,0104463,4.5
2018,0104511,4.913419913419913
2018,0104512,3.8359788359788363
2018,0104513,3.517316017316017
2018,0140311,10
2018,0140312,7.607758620689655
2018,0140313,9.814814814814813
2018,0140511,4.62962962962963
2018,0140512,6.1607142857142865
2018,0140513,5.795454545454546
2018,0146431,8.416666666666668
2018,0146432,9.3
2018,0146433,4.1000000000000005
2018,0182061,6.578947368421053
2018,0182062,6.153846153846154
2018,0182063,6.283783783783784
2018,0304761,6.540178571428572
2018,0304762,10
2018,0304763,7.225806451612904
2018,0311061,8.808479532163743
2018,0311062,8.495670995670997
2018,0311063,9.041666666666666
2018,0340431,7.781385281385282
2018,0340432,8.605072463768115
2018,0340433,7.620073891625616
2018,0346761,8.81578947368421
2018,0346762,8.416666666666666
2018,0346763,7.241379310344827
2018,0467461,2
2018,0467462,2.2794117647058822
2018,0467463,2.583333333333333
2018,0516061,4.204545454545454
2018,0516062,6.826923076923077
2018,0516063,5.625
2018,0540541,7.8125
2018,0540542,9.903846153846153
2018,0540543,7.795163584637268
2018,0542491,5.086206896551724
2018,0542492,6.416666666666666
2018,0542493,7.6
2018,0560431,5.925925925925926
2018,0560432,5.416666666666666
2018,0560433,6.153846153846154
2018,0560591,7.717391304347827
2018,0560592,7.916666666666668
2018,0560593,5.875
2018,0563021,9.407894736842104
2018,0563022,8.793103448275861
2018,0563023,6.0344827586206895
2018,0563461,8.365217391304348
2018,0563462,7.8538461538461535
2018,0563463,10
2018,0566041,6.418918918918919
2018,0566042,5.517241379310345
2018,0566043,6.714285714285715
2018,0574571,7.053571428571428
2018,0574572,6.153846153846154
2018,0574573,5
2018,0576331,3.1828703703703702
2018,0576332,6.164790494058786
2018,0576333,2.708333333333333
2018,0582021,9.134615384615385
2018,0582022,8.846153846153847
2018,0582023,7.678571428571428
2018,0586591,8.173076923076923
2018,0586592,9.722222222222221
2018,0586593,7.1875
2018,0604401,4.864864864864865
2018,0604402,3.333333333333333
2018,0604403,4.0740740740740735
2018,0604811,4.305555555555555
2018,0604812,4.75
2018,0604813,4.62962962962963
2018,0640281,9.722222222222221
2018,0640282,10
2018,0640283,9.583333333333332
2018,0640331,3.709677419354839
2018,0640332,8.81060606060606
2018,0640333,5.384615384615385
2018,0646041,6.875
2018,0646042,10
2018,0646043,9.161184210526317
2018,0655461,3.3064516129032255
2018,0655462,2.1551724137931036
2018,0655463,2.9545454545454546
2018,0724281,6.394736842105263
2018,0724282,6.770833333333334
2018,0724283,9.555335968379447
2018,0740021,7.946428571428572
2018,0740022,5.117753623188406
2018,0740023,7.2058823529411775
2018,0740041,9.868421052631579
2018,0740042,9.772727272727273
2018,0740043,10
2018,0740571,10
2018,0740572,8.898809523809524
2018,0740573,10
2018,0746311,5.104166666666666
2018,0746312,6.40625
2018,0746313,5.833333333333332
2018,0749811,4.2548076923076925
2018,0749812,7.903225806451612
2018,0749813,6.875
2018,0753761,8.783783783783784
2018,0753762,8.787878787878787
2018,0753763,10
2018,0755041,7.762681159420291
2018,0755042,9.5
2018,0755043,9.772727272727273
2018,0782331,8.181818181818182
2018,0782332,6.724137931034483
2018,0782333,7.77027027027027
2018,0896761,4.853801169590643
2018,0896762,5.854166666666667
2018,0896763,7.214285714285714
2018,0940041,8
2018,0940042,9.5
2018,0940043,9.285714285714286
2018,1017911,1.3235294117647058
2018,1017912,3.4558823529411766
2018,1017913,1.1206896551724137
2018,1040041,8.846153846153847
2018,1040042,9.188311688311689
2018,1040043,9.705882352941176
2018,1051021,3.963963963963964
2018,1051022,4.232841747022121
2018,1051023,8.303571428571429
2018,1053811,7.990591397849462
2018,1053812,2.1527777777777777
2018,1053813,3.3455882352941178
2018,1082061,2.196969696969697
2018,1082062,1.2962962962962963
2018,1082063,1.5625
2018,1082591,0.9615384615384615
2018,1082592,1.5612648221343872
2018,1082593,4.861111111111111
2018,1101311,7.4523809523809526
2018,1101312,9.261904761904763
2018,1101313,9.5
2018,1111541,8.117647058823529
2018,1111542,6.395752895752896
2018,1111543,7.027972027972028
2018,1127441,9.880952380952381
2018,1127442,8.394396551724139
2018,1127443,6.996527777777778
2018,1146041,8.875
2018,1146042,8.591331269349844
2018,1146043,6.638461538461539
2018,1160061,7.205882352941177
2018,1160062,5.108695652173914
2018,1160063,5.0892857142857135
2018,1174891,9.250663129973475
2018,1174892,8.62962962962963
2018,1174893,8.505434782608695
2018,1182761,5.9523809523809526
2018,1182762,6.75
2018,1182763,4.696969696969697
2018,1224901,7.4074074074074066
2018,1224902,8.362068965517242
2018,1224903,8.306451612903224
2018,1240991,6.883116883116883
2018,1240992,6.9642857142857135
2018,1240993,7.065217391304348
2018,1340041,10
2018,1340042,9.166666666666668
2018,1340043,8.253205128205128
2018,1349021,3.069230769230769
2018,1349022,5.0925925925925934
2018,1349023,4.705882352941177
2018,1355591,3.828125
2018,1355592,5.1719576719576725
2018,1355593,3.8782051282051277
2018,1382021,3.59375
2018,1382022,3.310810810810811
2018,1382023,4.451269451269452
2018,1411541,2.586206896551724
2018,1411542,4.8125
2018,1411543,2.2794117647058827
2018,1424031,2.7613636363636362
2018,1424032,1.5686274509803921
2018,1424033,1.6
2018,1440161,8.722222222222221
2018,1440162,9.356060606060606
2018,1440163,8.392857142857142
2018,1455281,8.75
2018,1455282,8.571428571428573
2018,1455283,8
2018,1504781,9.027777777777779
2018,1504782,9.623015873015872
2018,1504783,8.571428571428573
2018,1511561,9.444444444444445
2018,1511562,5
2018,1511563,10
2018,1538591,9.342857142857143
2018,1538592,8.854166666666666
2018,1538593,8.75
2018,1540441,9.117647058823529
2018,1540442,8.306451612903224
2018,1540443,8.959359605911331
2018,1540581,9.295454545454545
2018,1540582,3.75
2018,1540583,9.583333333333332
2018,1546281,8.804347826086955
2018,1546282,7.96875
2018,1546283,8.125
2018,1546311,8.75
2018,1546312,9.464285714285714
2018,1546313,9.166666666666668
2018,1546761,8.58695652173913
2018,1546762,7.738095238095237
2018,1546763,5.78125
2018,1556761,8.787878787878787
2018,1556762,8.088235294117647
2018,1556763,8.91304347826087
2018,1582311,9.545454545454547
2018,1582312,9.722222222222221
2018,1582313,7.638888888888888
2018,1582781,6.7105263157894735
2018,1582782,7.03125
2018,1582783,8.839285714285714
2018,1601041,8.074596774193548
2018,1601042,8.571428571428573
2018,1601043,7.272727272727273
2018,1611591,2.0370370370370368
2018,1611592,2.0043103448275863
2018,1611593,9.285714285714286
2018,1624311,8.75
2018,1624312,2.1875
2018,1624313,9.0625
2018,1660061,2.083333333333333
2018,1660062,2.3148148148148144
2018,1660063,2.7205882352941178
2018,1682311,2.2413793103448274
2018,1682312,2.5
2018,1682313,7.661764705882352
2018,1711591,2.6515151515151514
2018,1711592,3.428571428571429
2018,1711593,2.7272727272727275
2018,1746431,1.875
2018,1746432,3
2018,1746433,7.98582995951417
2018,1755311,9.706119162640901
2018,1755312,5.625
2018,1755313,7.580645161290322
2018,1774021,6.409090909090908
2018,1774022,4.117647058823529
2018,1774023,4.5
2018,1840371,10
2018,1840372,9.375
2018,1840373,10
2018,1940371,6.967329545454546
2018,1940372,10
2018,1940373,7.461939102564102
2018,2001041,9.087301587301587
2018,2001042,9.6875
2018,2001043,8.198757763975156
2018,2024541,8.583877995642702
2018,2024542,9.565217391304348
2018,2024543,8.30967741935484
2018,2040281,10
2018,2040282,9.791666666666666
2018,2049061,7.986111111111112
2018,2049062,6.319444444444445
2018,2049063,8.604166666666666
2018,2053041,9.5
2018,2053042,9.473684210526317
2018,2053043,8.958333333333332
2018,2074061,6.946386946386946
2018,2074062,7.909677419354839
2018,2074063,9.807692307692308
2018,2074281,7.235294117647059
2018,2074282,8.720238095238095
2018,2074283,9.23611111111111
2018,2111541,10
2018,2111542,2.826086956521739
2018,2111543,3.306451612903226
2018,2111761,1.5789473684210527
2018,2111762,0.7236842105263158
2018,2111763,3.3547794117647056
2018,2124281,8.581932773109243
2018,2124282,9.318181818181818
2018,2124283,3.6436781609195403
2018,2411161,9.868421052631579
2018,2411162,9.722222222222221
2018,2411163,9.722222222222221
2018,2427021,6.666666666666666
2018,2427022,6.666666666666668
2018,2427023,7.199999999999999
2018,2440561,9.099264705882353
2018,2440562,9.479166666666668
2018,2440563,9.642857142857142
2018,2446041,9.399999999999999
2018,2446042,9.318181818181818
2018,2446043,7.5
2018,2446761,7.666666666666666
2018,2446762,7.626344086021506
2018,2446763,5.984848484848485
2018,2616761,4.563218390804598
2018,2616762,5.3340517241379315
2018,2616763,3.4523809523809526
2018,2627281,6.203703703703703
2018,2627282,6.851851851851851
2018,2627283,6.212284482758621
2018,2653591,4.607235142118863
2018,2653592,7.97979797979798
2018,2653593,5.269230769230769
2018,2655761,6.71579532814238
2018,2655762,8.206018518518519
2018,2655763,5.729166666666668
2018,2660591,4.7023809523809526
2018,2660592,4.696428571428571
2018,2660593,3.375
2018,2663061,8.920454545454547
2018,2663062,3.1896551724137936
2018,2663063,4
2018,2686061,4.563218390804598
2018,2686062,10
2018,2686063,5
2018,2704021,4.479166666666667
2018,2704022,7.435897435897436
2018,2704023,5.376923076923077
2018,2718061,5.344827586206896
2018,2718062,10
2018,2718063,6.470588235294118
2018,2749511,5.390625
2018,2749512,8.375
2018,2749513,5.887096774193548
2018,2755591,7.884615384615384
2018,2755592,9.444444444444445
2018,2755593,9.166666666666668
2018,2801541,5.833333333333334
2018,2801542,6.693121693121693
2018,2801543,5
2018,2811041,9.529220779220779
2018,2811042,9.45054945054945
2018,2811043,9.507692307692308
2018,2811161,2.3735632183908044
2018,2811162,8.114942528735632
2018,2811163,9.67741935483871
2018,2855021,2.5865384615384612
2018,2855022,2.0238095238095237
2018,2855023,6.791666666666667
2018,2882511,9.068421052631578
2018,2882512,5.64516129032258
2018,2882513,2.338709677419355
2018,2916761,2.954545454545454
2018,2916762,2.7205882352941178
2018,2916763,4.2857142857142865
2018,2924581,9.736842105263158
2018,2924582,8.547826086956523
2018,2924583,10
2018,2940281,9.646401985111662
2018,2940282,9.880952380952381
2018,2940283,8.662280701754385
2018,2940991,6.916291291291293
2018,2940992,8.548387096774194
2018,2940993,7.931034482758621
2018,2953311,6.134423897581794
2018,2953312,3.3000000000000003
2018,2953313,6.553030303030303
2018,2960061,8.828947368421051
2018,2960062,5.285714285714286
2018,2960063,6.207233626588465
2018,2960811,5.069444444444445
2018,2960812,5.241935483870968
2018,2960813,4.583333333333334
2018,2963311,4.242424242424242
2018,2963312,5.7142857142857135
2018,2963313,5.357142857142857
2018,2974391,9.886363636363637
2018,2974392,6.206896551724138
2018,2974393,6.969696969696969
2018,2982451,6.048387096774194
2018,2982452,7.546218487394958
2018,2982453,9.077060931899641
2018,2986311,4.500000000000001
2018,2986312,3.9423076923076925
2018,2986313,5.083333333333333
2018,3201461,4.43010752688172
2018,3201462,4.575396825396825
2018,3201463,4.75
2018,3211161,9.219457013574662
2018,3211162,8.990384615384615
2018,3211163,9.416666666666666
2018,3211311,8.863636363636363
2018,3211312,5.78125
2018,3211313,6.666666666666666
2018,3216591,6.1607142857142865
2018,3216592,9.386904761904763
2018,3216593,5.064102564102564
2018,3240451,6.209677419354838
2018,3240452,5.0050607287449385
2018,3240453,8.887945670628184
2018,3240781,9.642857142857142
2018,3240782,10
2018,3240783,9.464285714285714
2018,3246811,4.568965517241379
2018,3246812,6.296296296296297
2018,3246813,7.365591397849462
2018,3253061,5.666666666666666
2018,3253062,6.418518518518519
2018,3253063,4.5
2018,3255541,6.484375
2018,3255542,6.40625
2018,3255543,6.95945945945946
2018,3263461,6.571428571428571
2018,3263462,4.545454545454546
2018,3263463,5.238095238095237
2018,3263591,4.0625
2018,3263592,8.224137931034484
2018,3263593,6.25
2018,3301021,9.479166666666668
2018,3301022,4.456521739130435
2018,3301023,5
2018,3301311,5.185185185185185
2018,3301312,4.7150735294117645
2018,3301313,6.634615384615384
2018,3304041,9.305555555555555
2018,3304042,9.07738095238095
2018,3304043,9.487179487179487
2018,3340021,9.037433155080214
2018,3340022,9.375
2018,3340023,8.392857142857142
2018,3346311,7.604166666666668
2018,3346312,7.890625
2018,3346313,8.376623376623378
2018,3360591,7.0396825396825395
2018,3360592,7.314814814814815
2018,3360593,7.333333333333334
2018,3382311,9.8
2018,3382312,9.6875
2018,3382313,8.425925925925926
2018,3452331,3.928571428571428
2018,3452332,3.5511363636363633
2018,3452333,7.391304347826086
2018,3477631,2.0892857142857144
2018,3477632,2.7678571428571432
2018,3477633,9.666666666666666
