communityID,urban_score_comm,year
0101041,3.3333333333333335,2011
0101042,3.0208333333333335,2011
0101043,3,2011
0102061,2.857142857142857,2011
0102062,2.9166666666666665,2011
0102063,2.413793103448276,2011
0102331,3.4782608695652173,2011
0102332,2.777777777777778,2011
0102333,2.9166666666666665,2011
0104461,2.1666666666666665,2011
0104462,3.0952380952380953,2011
0104463,3.205128205128205,2011
0104511,2.0634920634920637,2011
0104512,1.866666666666667,2011
0104513,1.9696969696969695,2011
0140311,1.8333333333333333,2011
0140312,2.638888888888889,2011
0140313,4.166666666666667,2011
0140511,4.11764705882353,2011
0140512,3.357487922705314,2011
0140513,2.549019607843137,2011
0146431,1.944444444444444,2011
0146432,3.3333333333333335,2011
0146433,2.6666666666666665,2011
0182061,2.5,2011
0182062,2.5,2011
0182063,3.3333333333333335,2011
0304761,2.2619047619047623,2011
0304762,2.5,2011
0304763,1.9753086419753085,2011
0311061,2.5,2011
0311062,3.684210526315789,2011
0311063,3.6,2011
0340431,0.6666666666666665,2011
0340432,3,2011
0340433,1.0256410256410258,2011
0346761,1.841787439613526,2011
0346762,2.5333333333333328,2011
0346763,2.7380952380952386,2011
0467461,1.6666666666666667,2011
0467462,1.9540229885057474,2011
0467463,2.142857142857143,2011
0516061,1.1666666666666667,2011
0516062,1.2000000000000002,2011
0516063,2.298850574712644,2011
0540541,3.3333333333333335,2011
0540542,3.5416666666666665,2011
0540543,3.0208333333333335,2011
0542491,1.372549019607843,2011
0542492,1.5942028985507246,2011
0542493,3.8596491228070176,2011
0560431,2.0987654320987654,2011
0560432,1.4285714285714288,2011
0560433,1.25,2011
0560591,1.4285714285714288,2011
0560592,0.8695652173913043,2011
0560593,1.1111111111111114,2011
0563021,4.938271604938271,2011
0563022,2.4074074074074074,2011
0563023,1.8518518518518519,2011
0563461,1.7647058823529411,2011
0563462,1.746031746031746,2011
0563463,5.797101449275363,2011
0566041,1.351351351351351,2011
0566042,1.6666666666666667,2011
0566043,2.1296296296296293,2011
0574571,1.9230769230769227,2011
0574572,2.1794871794871793,2011
0574573,0.9259259259259259,2011
0576331,3.1944444444444446,2011
0576332,3.2432432432432434,2011
0576333,3.3333333333333335,2011
0582021,3.444444444444444,2011
0582022,2.5,2011
0582023,3.1999999999999997,2011
0586591,0.9523809523809522,2011
0586592,3.3333333333333335,2011
0586593,0.3703703703703705,2011
0604401,3.2098765432098766,2011
0604402,3.4722222222222228,2011
0604403,3.214285714285714,2011
0604811,2.702702702702702,2011
0604812,3.2352941176470593,2011
0604813,3.043478260869565,2011
0640281,5.686274509803923,2011
0640282,7.142857142857142,2011
0640283,6,2011
0640331,4.074074074074074,2011
0640332,6.984126984126984,2011
0640333,3.3333333333333335,2011
0646041,4.125,2011
0646042,4.545454545454545,2011
0646043,3.809523809523809,2011
0655461,1.866666666666667,2011
0655462,1.2121212121212122,2011
0655463,3,2011
0724281,3.4782608695652173,2011
0724282,3.8596491228070176,2011
0724283,3.5294117647058822,2011
0740021,1.5789473684210529,2011
0740022,2.280701754385965,2011
0740023,2.037037037037037,2011
0740041,5.151515151515151,2011
0740042,2.1052631578947367,2011
0740043,6.153846153846154,2011
0740571,5.666666666666667,2011
0740572,4.4444444444444455,2011
0740573,4.62962962962963,2011
0746311,2.5,2011
0746312,3.076923076923077,2011
0746313,2.9333333333333336,2011
0749811,3.03030303030303,2011
0749812,2.266666666666666,2011
0749813,2.9333333333333336,2011
0753761,2.716049382716049,2011
0753762,2.5641025641025643,2011
0753763,2.6666666666666665,2011
0755041,3.9682539682539684,2011
0755042,5.277777777777779,2011
0755043,3.7037037037037037,2011
0782331,1.0666666666666669,2011
0782332,1.6091954022988508,2011
0782333,2.777777777777778,2011
0896761,3.157894736842105,2011
0896762,2.692307692307692,2011
0896763,2.8333333333333335,2011
0940041,4.090909090909091,2011
0940042,4.696969696969696,2011
0940043,6,2011
1017911,3.1666666666666665,2011
1017912,3.1999999999999997,2011
1017913,2.6666666666666665,2011
1040041,5,2011
1040042,3.0952380952380953,2011
1040043,3.9215686274509807,2011
1051021,2.9729729729729732,2011
1051022,3.5833333333333335,2011
1051023,3.0555555555555554,2011
1053811,5.5555555555555545,2011
1053812,2.2619047619047623,2011
1053813,2.435897435897436,2011
1082061,3.3333333333333335,2011
1082062,3.3333333333333335,2011
1082063,3.218390804597701,2011
1082591,1.8627450980392155,2011
1082592,1.6666666666666667,2011
1082593,3.4375,2011
1101311,3.1944444444444446,2011
1101312,4.56140350877193,2011
1101313,4.583333333333333,2011
1111541,3.5294117647058822,2011
1111542,2.111111111111111,2011
1111543,3.7037037037037037,2011
1127441,3.8596491228070176,2011
1127442,1.5476190476190474,2011
1127443,2.7777777777777772,2011
1146041,2.9629629629629632,2011
1146042,3.157894736842105,2011
1146043,2.222222222222222,2011
1160061,1.833333333333333,2011
1160062,1.9444444444444446,2011
1160063,1.2698412698412698,2011
1174891,3.851282051282052,2011
1174892,1.7857142857142854,2011
1174893,1.9444444444444446,2011
1182761,0.8333333333333334,2011
1182762,1.4102564102564104,2011
1182763,1.8279569892473118,2011
1224901,1.805555555555556,2011
1224902,2.456140350877193,2011
1224903,1.5384615384615385,2011
1240991,2.1666666666666665,2011
1240992,2.463768115942029,2011
1240993,2.5,2011
1340041,5.5555555555555545,2011
1340042,3.6363636363636362,2011
1340043,3.5294117647058822,2011
1349021,2.698412698412698,2011
1349022,2.6666666666666665,2011
1349023,2.533333333333333,2011
1355591,2.380952380952381,2011
1355592,3,2011
1355593,2.0689655172413794,2011
1382021,0.641025641025641,2011
1382022,1.3580246913580247,2011
1382023,2.0833333333333335,2011
1411541,4.126984126984127,2011
1411542,2.8888888888888893,2011
1411543,1.8666666666666665,2011
1424031,2.8070175438596494,2011
1424032,2.777777777777778,2011
1424033,2.727272727272727,2011
1440161,3.3333333333333335,2011
1440162,3.6507936507936507,2011
1440163,4.782608695652175,2011
1455281,5.416666666666667,2011
1455282,5.5555555555555545,2011
1455283,4.848484848484849,2011
1504781,4.166666666666667,2011
1504782,4.375,2011
1504783,2.4074074074074074,2011
1511561,5.5555555555555545,2011
1511562,4.166666666666667,2011
1511563,7.666666666666667,2011
1538591,2.222222222222222,2011
1538592,4.912280701754386,2011
1538593,2.307692307692308,2011
1540441,3.3333333333333335,2011
1540442,2.898550724637681,2011
1540443,2.9166666666666665,2011
1540581,5.333333333333333,2011
1540583,4.912280701754386,2011
1546281,1.9607843137254903,2011
1546282,2.4242424242424243,2011
1546283,3.0555555555555554,2011
1546311,1.7708333333333333,2011
1546312,2.435897435897436,2011
1546313,3.3333333333333335,2011
1546761,1.8518518518518519,2011
1546762,2.1666666666666665,2011
1546763,2.5641025641025643,2011
1556761,2.8985507246376816,2011
1556762,1.8181818181818181,2011
1556763,2.619047619047619,2011
1582311,2.121212121212121,2011
1582312,4.285714285714286,2011
1582313,2.982456140350877,2011
1582781,3.3333333333333335,2011
1582782,5.384615384615384,2011
1582783,3.3333333333333335,2011
1601041,4.946236559139785,2011
1601042,4.560755336617405,2011
1601043,4.333333333333333,2011
1611591,1.9444444444444446,2011
1611592,2.266666666666666,2011
1611593,1.9047619047619044,2011
1624311,3.6363636363636362,2011
1624312,1.1111111111111114,2011
1624313,0,2011
1660061,1.1764705882352942,2011
1660062,1.0606060606060606,2011
1660063,1.2499999999999998,2011
1682311,1.7241379310344824,2011
1682312,1.794871794871795,2011
1682313,3.3333333333333335,2011
1711591,2.6436781609195403,2011
1711592,2.8395061728395063,2011
1711593,2.3611111111111107,2011
1746431,1.7171717171717171,2011
1746432,2.9885057471264367,2011
1746433,6.923076923076923,2011
1755311,3.684210526315789,2011
1755312,1.866666666666667,2011
1755313,2.0512820512820515,2011
1774021,2.564102564102564,2011
1774022,2.528735632183908,2011
1774023,2.533333333333333,2011
1840371,4.761904761904762,2011
1840372,2.222222222222222,2011
1840373,6.5,2011
1940371,4.166666666666667,2011
1940372,4.2105263157894735,2011
1940373,4.473684210526316,2011
2001041,6.666666666666667,2011
2001042,4.615384615384616,2011
2001043,3.1666666666666665,2011
2024541,3.2098765432098766,2011
2024542,4.666666666666667,2011
2024543,1.9696969696969695,2011
2040281,6.031746031746032,2011
2040282,5.882352941176471,2011
2040283,3.3333333333333335,2011
2049061,2.266666666666667,2011
2049062,1.153846153846154,2011
2049063,1.866666666666667,2011
2053041,7.777777777777779,2011
2053042,6,2011
2053043,2.7777777777777772,2011
2074061,3.627450980392157,2011
2074062,2.7777777777777772,2011
2074063,6,2011
2074281,2.6436781609195403,2011
2074282,3.1884057971014492,2011
2074283,3.466666666666667,2011
2111541,3.5087719298245617,2011
2111542,2.8395061728395063,2011
2111543,3.214285714285714,2011
2111761,3.222222222222222,2011
2111762,2.753623188405797,2011
2111763,2.619047619047619,2011
2124281,2.898550724637681,2011
2124282,5.333333333333333,2011
2124283,3.0392156862745097,2011
2411161,3.5294117647058822,2011
2411162,5.384615384615384,2011
2411163,4.666666666666667,2011
2427021,1.3793103448275863,2011
2427022,0.689655172413793,2011
2427023,2.5757575757575757,2011
2440561,3.75,2011
2440562,5.138888888888889,2011
2440563,4.696969696969697,2011
2446041,4.833333333333334,2011
2446042,4.4444444444444455,2011
2446043,2.873563218390805,2011
2446761,2.266666666666666,2011
2446762,1.5384615384615383,2011
2446763,0.9090909090909091,2011
2616761,1.7777777777777777,2011
2616762,2.638888888888889,2011
2616763,2.5,2011
2627281,0.9876543209876543,2011
2627282,2.222222222222222,2011
2627283,1.3888888888888886,2011
2653591,3.6666666666666665,2011
2653592,3.4999999999999996,2011
2653593,0.5555555555555555,2011
2655761,0.6349206349206349,2011
2655762,1.3636363636363635,2011
2655763,0.5555555555555555,2011
2660591,2.2222222222222228,2011
2660592,3.194444444444444,2011
2660593,1.7647058823529411,2011
2663061,3.809523809523809,2011
2663062,1.884057971014493,2011
2663063,1.8627450980392155,2011
2686061,1.1827956989247312,2011
2686062,4.761904761904762,2011
2686063,0.39999999999999997,2011
2704021,1.2345679012345678,2011
2704022,1.1949685534591197,2011
2704023,1.4814814814814816,2011
2718061,1.6666666666666667,2011
2718062,4.242424242424242,2011
2718063,2.5,2011
2749511,2.2222222222222228,2011
2749512,4.385964912280702,2011
2749513,2.1839080459770113,2011
2755591,2.898550724637681,2011
2755592,5.9259259259259265,2011
2755593,4.615384615384616,2011
2801541,2.1367521367521367,2011
2801542,3.4920634920634916,2011
2801543,2.2222222222222228,2011
2811041,4.444444444444444,2011
2811042,3.5555555555555554,2011
2811043,4.533333333333332,2011
2811161,2.727272727272727,2011
2811162,2.753623188405797,2011
2811163,4.102564102564103,2011
2855021,2.9032258064516125,2011
2855022,3.181818181818182,2011
2855023,4.666666666666667,2011
2882511,3.5151515151515156,2011
2882512,4.047619047619048,2011
2882513,2.023809523809524,2011
2916761,1.2345679012345678,2011
2916762,1.0000000000000002,2011
2916763,1.7948717948717947,2011
2924581,3.125,2011
2924582,2.982456140350877,2011
2924583,6.666666666666667,2011
2940281,5.507246376811594,2011
2940282,4.035087719298246,2011
2940283,3.939393939393939,2011
2940991,1.7948717948717947,2011
2940992,2.9333333333333336,2011
2940993,1.9230769230769234,2011
2953311,2.463768115942029,2011
2953312,2.4242424242424243,2011
2953313,3.7037037037037037,2011
2960061,6.444444444444444,2011
2960062,2.6436781609195403,2011
2960063,3.055555555555556,2011
2960811,1.01010101010101,2011
2960812,1.1111111111111114,2011
2960813,2.3958333333333335,2011
2963311,2.8125,2011
2963312,2.777777777777778,2011
2963313,1.8095238095238095,2011
2974391,4.230769230769231,2011
2974392,1.25,2011
2974393,1.5625,2011
2982451,3.111111111111111,2011
2982452,3.5483870967741935,2011
2982453,2.345679012345679,2011
2986311,1.5942028985507246,2011
2986312,0.9333333333333335,2011
2986313,2.9629629629629632,2011
3201461,2.716049382716049,2011
3201462,2.345679012345679,2011
3201463,2.1839080459770113,2011
3211161,2.7083333333333335,2011
3211162,4.285714285714286,2011
3211163,5.5555555555555545,2011
3211311,6.25,2011
3211312,3.82716049382716,2011
3211313,2.5,2011
3216591,2,2011
3216592,4.140350877192982,2011
3216593,2.777777777777778,2011
3240451,3.8536155202821867,2011
3240452,3.8888888888888893,2011
3240453,3.2098765432098766,2011
3240781,6.060606060606061,2011
3240782,5.238095238095238,2011
3240783,5,2011
3246811,3.3333333333333335,2011
3246812,3.194444444444444,2011
3246813,3.82716049382716,2011
3253061,2.948717948717949,2011
3253062,3.076923076923077,2011
3253063,3.3333333333333335,2011
3255541,2.380952380952381,2011
3255542,2.7380952380952377,2011
3255543,4.230769230769231,2011
3263461,3.076923076923077,2011
3263462,3.3333333333333335,2011
3263463,3.1481481481481484,2011
3263591,2.2222222222222228,2011
3263592,4.090909090909091,2011
3263593,2.3333333333333335,2011
3301021,4.833333333333333,2011
3301022,2.753623188405797,2011
3301023,1.4285714285714288,2011
3301311,1.746031746031746,2011
3301312,2.156862745098039,2011
3301313,1.6666666666666667,2011
3304041,3.8888888888888893,2011
3304042,3.6111111111111107,2011
3304043,3.4482758620689657,2011
3340021,2.1839080459770113,2011
3340022,6.111111111111112,2011
3340023,3.1481481481481484,2011
3346311,3.4523809523809526,2011
3346312,3.03030303030303,2011
3346313,3.3333333333333335,2011
3360591,2.0987654320987654,2011
3360592,2.716049382716049,2011
3360593,3.492063492063492,2011
3382311,5.238095238095238,2011
3382312,3.8461538461538454,2011
3382313,2.121212121212121,2011
3452331,2.272727272727273,2011
3452332,1.7708333333333333,2011
3452333,2.6666666666666665,2011
3477631,2.2916666666666665,2011
3477632,1.3636363636363635,2011
3477633,2.777777777777778,2011
0101041,3.4444444444444446,2013
0101042,5.6000000000000005,2013
0101043,3.2258064516129035,2013
0102061,3.5555555555555554,2013
0102062,3.3333333333333335,2013
0102063,3.125,2013
0102331,3.4722222222222228,2013
0102332,2.727272727272727,2013
0102333,2.8125,2013
0104461,3.3333333333333335,2013
0104462,2.8395061728395063,2013
0104463,3.2098765432098766,2013
0104511,3.5185185185185186,2013
0104512,3.214285714285714,2013
0104513,3.3333333333333335,2013
0140311,3.611111111111112,2013
0140312,2.948717948717949,2013
0140313,4.666666666666667,2013
0140511,3.4848484848484844,2013
0140512,4.938271604938271,2013
0140513,2.878787878787879,2013
0146431,2.9333333333333336,2013
0146432,3.86002886002886,2013
0146433,2.5925925925925926,2013
0182061,3.1481481481481484,2013
0182062,3.3333333333333335,2013
0182063,3.214285714285714,2013
0304761,2.6881720430107525,2013
0304762,3.9215686274509793,2013
0304763,3.214285714285714,2013
0311061,3.3333333333333335,2013
0311062,4.1534391534391535,2013
0311063,4.63768115942029,2013
0340431,1.7543859649122806,2013
0340432,4.385964912280702,2013
0340433,2.535273368606702,2013
0346761,2.3333333333333335,2013
0346762,4.109347442680776,2013
0346763,2.8395061728395063,2013
0467461,1.1458333333333333,2013
0467462,1.6666666666666667,2013
0467463,1.2222222222222223,2013
0516061,0.8695652173913043,2013
0516062,1.3095238095238095,2013
0516063,2.1794871794871793,2013
0540541,4.358974358974359,2013
0540542,4.3939393939393945,2013
0540543,3.809523809523809,2013
0542491,1.866666666666667,2013
0542492,3.3333333333333335,2013
0542493,4.871794871794872,2013
0560431,1.9230769230769227,2013
0560432,2.3655913978494625,2013
0560433,1.9540229885057474,2013
0560591,2.4242424242424243,2013
0560592,1.4666666666666668,2013
0560593,1.2280701754385965,2013
0563021,5,2013
0563022,2.533333333333333,2013
0563023,3.7179487179487176,2013
0563461,3,2013
0563462,2.6666666666666665,2013
0563463,5,2013
0566041,2.1052631578947367,2013
0566042,2.3611111111111107,2013
0566043,3.047619047619048,2013
0574571,2.7380952380952386,2013
0574572,2,2013
0574573,2.1296296296296293,2013
0576331,3.3333333333333335,2013
0576332,3.25,2013
0576333,2.2619047619047623,2013
0582021,5.972222222222221,2013
0582022,3.181818181818182,2013
0582023,2.9629629629629632,2013
0586591,1.6049382716049383,2013
0586592,3.9583333333333335,2013
0586593,1.4583333333333333,2013
0604401,3.725490196078431,2013
0604402,3.6231884057971016,2013
0604403,3.444444444444444,2013
0604811,4.0540540540540535,2013
0604812,3.8461538461538454,2013
0604813,3.466666666666667,2013
0640281,6.944444444444443,2013
0640282,8.23529411764706,2013
0640283,7.222222222222224,2013
0640331,3.928571428571429,2013
0640332,6.777777777777778,2013
0640333,3.8596491228070176,2013
0646041,4,2013
0646042,4.523809523809525,2013
0646043,3.75,2013
0655461,3.7037037037037037,2013
0655462,1.884057971014493,2013
0655463,4.516129032258065,2013
0724281,4.166666666666667,2013
0724282,3.1862745098039214,2013
0724283,3.7878787878787876,2013
0740021,2.9629629629629632,2013
0740022,3.0555555555555554,2013
0740023,2.2222222222222228,2013
0740041,6.444444444444444,2013
0740042,4.000000000000001,2013
0740043,8.461538461538462,2013
0740571,6.666666666666667,2013
0740572,5.833333333333333,2013
0740573,5.595238095238095,2013
0746311,2.777777777777778,2013
0746312,3.0769230769230766,2013
0746313,3.6111111111111107,2013
0749811,3.076923076923077,2013
0749812,3.0666666666666664,2013
0749813,2.7192982456140347,2013
0753761,5.3921568627450975,2013
0753762,4.479166666666667,2013
0753763,5.277777777777779,2013
0755041,4.5,2013
0755042,5.555555555555556,2013
0755043,5.833333333333333,2013
0782331,2.318840579710145,2013
0782332,2.222222222222222,2013
0782333,4.646464646464647,2013
0896761,2.380952380952381,2013
0896762,3.043478260869565,2013
0896763,4.152046783625731,2013
0940041,5.138339920948616,2013
0940042,5.625,2013
0940043,5.185185185185185,2013
1017911,3.3333333333333335,2013
1017912,4.814814814814815,2013
1017913,2.533333333333333,2013
1040041,5,2013
1040042,4.074074074074074,2013
1040043,4.615384615384616,2013
1051021,4.000000000000001,2013
1051022,3.8405797101449277,2013
1051023,4.833333333333334,2013
1053811,6.833333333333333,2013
1053812,2.7956989247311825,2013
1053813,3.3333333333333335,2013
1082061,3.5416666666666665,2013
1082062,3.4408602150537635,2013
1082063,3.1182795698924735,2013
1082591,3.7719298245614037,2013
1082592,3.405797101449276,2013
1082593,5.897435897435898,2013
1101311,3.466666666666667,2013
1101312,5.686274509803923,2013
