communityID,year,urban_score_insr
0104462,2015,5.161290322580645
0104463,2015,5.05
0104511,2015,4.0740740740740735
0104512,2015,4.705882352941177
0104513,2015,4.722222222222222
0140311,2015,9.09090909090909
0140312,2015,5.601851851851851
0140313,2015,7.619047619047619
0140511,2015,5.7558139534883725
0140512,2015,5.879629629629629
0140513,2015,4.186046511627906
0146431,2015,4.711538461538462
0146432,2015,5.723684210526315
0146433,2015,4.404761904761905
0182061,2015,4.53125
0182062,2015,4
0182063,2015,4.761904761904762
0304761,2015,5.424528301886793
0304762,2015,5.857142857142858
0304763,2015,5.286885245901639
0311061,2015,4.067796610169491
0311062,2015,4.9074074074074066
0311063,2015,4.398148148148148
0340431,2015,4.534883720930233
0340432,2015,5
0340433,2015,5
0346761,2015,4.166666666666666
0346762,2015,4.780701754385965
0346763,2015,4.565217391304348
0467461,2015,4.903846153846154
0467462,2015,5.753968253968253
0467463,2015,5.044642857142857
0516061,2015,5.147058823529412
0516062,2015,4.2924528301886795
0516063,2015,5.163043478260869
0540541,2015,5.458333333333334
0540542,2015,5.875
0540543,2015,5.441176470588235
0542491,2015,4.150943396226415
0542492,2015,4.6759259259259265
0542493,2015,5.961538461538462
0560431,2015,5
0560432,2015,4.8979591836734695
0560433,2015,5.096153846153846
0560591,2015,4.3589743589743595
0560592,2015,5.238095238095238
0560593,2015,5.294117647058823
0563021,2015,6.901408450704225
0563022,2015,7.3979591836734695
0563023,2015,5
0563461,2015,5
0563462,2015,5.486111111111112
0563463,2015,9.18918918918919
0566041,2015,4.769230769230769
0566042,2015,4.803921568627451
0566043,2015,5.78125
0574571,2015,4.591836734693877
0574572,2015,5.0625
0574573,2015,4.10958904109589
0576331,2015,3.1372549019607843
0576332,2015,3.5384615384615383
0576333,2015,4
0582021,2015,7.500000000000001
0582022,2015,4.800000000000001
0582023,2015,4.821428571428571
0586591,2015,5.319148936170213
0586592,2015,6.363636363636363
0586593,2015,4.75
0604401,2015,5
0604402,2015,5
0604403,2015,5.271739130434783
0604811,2015,4.322033898305085
0604812,2015,5.131578947368421
0604813,2015,4.754901960784314
0640281,2015,7.777777777777778
0640282,2015,9.03225806451613
0640283,2015,8.666666666666668
0640331,2015,5
0640332,2015,5.758928571428572
0640333,2015,4.522058823529412
0646041,2015,8.674242424242424
0646042,2015,8.043478260869565
0646043,2015,6.923076923076923
0655461,2015,5
0655462,2015,5.648148148148148
0655463,2015,4.703389830508475
0724281,2015,8.428571428571427
0724282,2015,7.0394736842105265
0724283,2015,8.372093023255815
0740021,2015,5.285714285714286
0740022,2015,4.032258064516129
0740023,2015,4.666666666666667
0740041,2015,6.5625
0740042,2015,8.541666666666668
0740043,2015,6.842105263157895
0740571,2015,4.4
0740572,2015,6.785714285714285
0740573,2015,6.333333333333333
0746311,2015,4.545454545454546
0746312,2015,6.250000000000001
0746313,2015,4.695121951219512
0749811,2015,3.7777777777777777
0749812,2015,4.509803921568627
0749813,2015,4.5394736842105265
0753761,2015,4.962686567164179
0753762,2015,5.083333333333333
0753763,2015,6.794871794871796
0755041,2015,7.0588235294117645
0755042,2015,6.875000000000001
0755043,2015,7.058823529411765
0782331,2015,5.232558139534883
0782332,2015,5.0925925925925934
0782333,2015,5.583333333333334
0896761,2015,4.256756756756757
0896762,2015,7.1568627450980395
0896763,2015,6.25
0940041,2015,7.799999999999999
0940042,2015,6.052631578947368
0940043,2015,4.7368421052631575
1017911,2015,3.2065217391304346
1017912,2015,5.271739130434783
1017913,2015,5.283018867924528
1040041,2015,10
1040042,2015,6.956521739130435
1040043,2015,7.222222222222223
1051021,2015,6.304347826086957
1051022,2015,6.2987012987013
1051023,2015,7.592592592592592
1053811,2015,6.944444444444445
1053812,2015,4.836065573770492
1053813,2015,5.775862068965517
1082061,2015,5.080645161290322
1082062,2015,5.208333333333332
1082063,2015,2.761194029850746
1082591,2015,5
1082592,2015,5.852941176470587
1082593,2015,7.672413793103448
1101311,2015,5.735294117647058
1101312,2015,6.388888888888888
1101313,2015,7.848837209302326
1111541,2015,8.58108108108108
1111542,2015,4.671052631578948
1111543,2015,8.5
1127441,2015,9.142857142857142
1127442,2015,5.615384615384615
1127443,2015,6.25
1146041,2015,7.647058823529412
1146042,2015,6.648936170212766
1146043,2015,8.41346153846154
1160061,2015,4.274193548387097
1160062,2015,4.3125
1160063,2015,3.333333333333333
1174891,2015,5.468750000000001
1174892,2015,5.636363636363636
1174893,2015,5.654761904761905
1182761,2015,5.426829268292684
1182762,2015,5
1182763,2015,5
1224901,2015,4.803921568627451
1224902,2015,5.954545454545455
1224903,2015,7.083333333333334
1240991,2015,4.468085106382978
1240992,2015,5.384615384615385
1240993,2015,5.612244897959185
1340041,2015,8.333333333333334
1340042,2015,8.235294117647058
1340043,2015,9.032258064516128
1349021,2015,4.565217391304348
1349022,2015,5
1349023,2015,5.344827586206896
1355591,2015,4.411764705882353
1355592,2015,4.468085106382978
1355593,2015,4.3023255813953485
1382021,2015,4.84375
1382022,2015,4.930555555555555
1382023,2015,4.718309859154929
1411541,2015,4.635416666666667
1411542,2015,6.170212765957447
1411543,2015,4.253731343283582
1424031,2015,8.012820512820513
1424032,2015,8.5
1424033,2015,6.687500000000001
1440161,2015,7.894736842105264
1440162,2015,10.454545454545453
1440163,2015,7.884615384615385
1455281,2015,6.800000000000001
1455282,2015,7.368421052631579
1455283,2015,7.333333333333333
1504781,2015,6.180555555555555
1504782,2015,6.25
1504783,2015,5.930232558139536
1511561,2015,4.0625
1511562,2015,5.833333333333332
1511563,2015,6.428571428571428
1538591,2015,5.052083333333334
1538592,2015,4.602272727272727
1538593,2015,5.390625
1540441,2015,6.62037037037037
1540442,2015,5.09433962264151
1540443,2015,5.490196078431373
1540581,2015,9.791666666666668
1540582,2015,2.5
1540583,2015,7.023809523809522
1546281,2015,4.2857142857142865
1546282,2015,4.090909090909091
1546283,2015,4.711538461538462
1546311,2015,5.046296296296296
1546312,2015,5.096153846153846
1546313,2015,6.000000000000001
1546761,2015,5.2439024390243905
1546762,2015,3.75
1546763,2015,5.071428571428571
1556761,2015,5.0925925925925934
1556762,2015,5.32258064516129
1556763,2015,3.8636363636363633
1582311,2015,7.045454545454545
1582312,2015,6.923076923076924
1582313,2015,5.882352941176469
1582781,2015,5.576923076923077
1582782,2015,3.9285714285714284
1582783,2015,5.046296296296297
1601041,2015,7.111111111111111
1601042,2015,8.333333333333332
1601043,2015,8.8
1611591,2015,4.2
1611592,2015,4.6000000000000005
1611593,2015,5.294117647058823
1624311,2015,5.555555555555555
1624312,2015,4.642857142857143
1624313,2015,7.4074074074074066
1660061,2015,4.821428571428571
1660062,2015,5.294117647058823
1660063,2015,5.070422535211268
1682311,2015,4.2272727272727275
1682312,2015,4.8979591836734695
1682313,2015,8.706896551724139
1711591,2015,6.052631578947368
1711592,2015,5.491071428571428
1711593,2015,5.135135135135136
1746431,2015,5.09090909090909
1746432,2015,5.5
1746433,2015,6.71875
1755311,2015,8.625
1755312,2015,5.424528301886793
1755313,2015,5.7727272727272725
1774021,2015,5.9375
1774022,2015,4.703389830508475
1774023,2015,5.671641791044776
1840371,2015,5
1840372,2015,5.108695652173914
1840373,2015,10.285714285714285
1940371,2015,5.637254901960783
1940372,2015,3.695652173913043
1940373,2015,5.282258064516129
2001041,2015,5.909090909090908
2001042,2015,5.909090909090909
2001043,2015,4.777777777777778
2024541,2015,5.7142857142857135
2024542,2015,6.304347826086955
2024543,2015,6.090909090909092
2040281,2015,6.9642857142857135
2040282,2015,8.26086956521739
2040283,2015,10
2049061,2015,4.875
2049062,2015,5.223880597014925
2049063,2015,4.481132075471698
2053041,2015,6.000000000000001
2053042,2015,3.6184210526315788
2053043,2015,8.170731707317072
2074061,2015,3.676470588235294
2074062,2015,4.313725490196079
2074063,2015,7.5
2074281,2015,4.661016949152542
2074282,2015,5.294117647058823
2074283,2015,5.930232558139535
2111541,2015,8.035714285714286
2111542,2015,6.58653846153846
2111543,2015,5
2111761,2015,5.140845070422535
2111762,2015,5.076923076923077
2111763,2015,5.436507936507936
2124281,2015,6.923076923076923
2124282,2015,7.386363636363637
2124283,2015,8.125
2411161,2015,8.53448275862069
2411162,2015,4.666666666666667
2411163,2015,7.258064516129031
2427021,2015,3.59375
2427022,2015,4.4642857142857135
2427023,2015,5.731707317073171
2440561,2015,8.392857142857142
2440562,2015,5.757575757575758
2440563,2015,5.15
2446041,2015,8.532608695652174
2446042,2015,5.847457627118644
2446043,2015,4.952830188679245
2446761,2015,4.8
2446762,2015,4.615384615384616
2446763,2015,4.744897959183673
2616761,2015,4.833333333333333
2616762,2015,6.286764705882353
2616763,2015,4.782608695652174
2627281,2015,4.8
2627282,2015,5.222222222222221
2627283,2015,4.907407407407407
2653591,2015,5.7631578947368425
2653592,2015,6.193181818181818
2653593,2015,4.673913043478261
2655761,2015,4.528301886792453
2655762,2015,6.052631578947368
2655763,2015,4.722222222222222
2660591,2015,4.6568627450980395
2660592,2015,5.0892857142857135
2660593,2015,5
2663061,2015,4.134615384615384
2663062,2015,4.728260869565218
2663063,2015,5.362318840579711
2686061,2015,4.661016949152542
2686062,2015,6.696428571428572
2686063,2015,4.25
2704021,2015,4.90566037735849
2704022,2015,5.3478260869565215
2704023,2015,5.212765957446809
2718061,2015,4.787234042553192
2718062,2015,7.413793103448276
2718063,2015,5.078125
2749511,2015,5.15
2749512,2015,6.805555555555555
2749513,2015,4.615384615384616
2755591,2015,6.223404255319149
2755592,2015,9.090909090909092
2755593,2015,7.567567567567568
2801541,2015,5.7558139534883725
2801542,2015,4.5
2801543,2015,5.833333333333332
2811041,2015,5.40983606557377
2811042,2015,5.869565217391305
2811043,2015,8.25581395348837
2811161,2015,4.788135593220339
2811162,2015,5.096153846153846
2811163,2015,8.913043478260871
2855021,2015,4.929577464788732
2855022,2015,4.545454545454545
2855023,2015,6.802325581395349
2882511,2015,6.847826086956522
2882512,2015,5.25
2882513,2015,4.5
2916761,2015,4.6875
2916762,2015,4.609375
2916763,2015,4.375
2924581,2015,3.6486486486486487
2924582,2015,4.15
2924583,2015,2.5
2940281,2015,6.8055555555555545
2940282,2015,9.476744186046513
2940283,2015,8
2940991,2015,5.615384615384617
2940992,2015,6.147540983606557
2940993,2015,4.903846153846154
2953311,2015,6.438356164383562
2953312,2015,5.135135135135135
2953313,2015,8.076923076923077
2960061,2015,5.675675675675675
2960062,2015,5.583333333333334
2960063,2015,4.4140625
2960811,2015,5.5681818181818175
2960812,2015,4.824561403508772
2960813,2015,5.163043478260869
2963311,2015,5.258620689655173
2963312,2015,5.035714285714286
2963313,2015,5.625000000000001
2974391,2015,8.061224489795919
2974392,2015,5.178571428571429
2974393,2015,5.163934426229508
2982451,2015,4.768518518518518
2982452,2015,5.546875
2982453,2015,4.870689655172413
2986311,2015,5
2986312,2015,5.326086956521739
2986313,2015,6.227272727272728
3201461,2015,4.705882352941177
3201462,2015,5.080645161290322
3201463,2015,4.909090909090909
3211161,2015,7.222222222222222
3211162,2015,9.000000000000002
3211163,2015,10
3211311,2015,7.5
3211312,2015,6.762295081967213
3211313,2015,5.09090909090909
3216591,2015,5.336538461538462
3216592,2015,7.3809523809523805
3216593,2015,5.689655172413794
3240451,2015,5.125
3240452,2015,5.844594594594595
3240453,2015,4.598765432098765
3240781,2015,8
3240782,2015,7.5
3240783,2015,8.75
3246811,2015,4.375
3246812,2015,4.739583333333333
3246813,2015,5.459183673469388
3253061,2015,4.479166666666666
3253062,2015,5.1020408163265305
3253063,2015,4.912280701754385
3255541,2015,5
3255542,2015,5
3255543,2015,6.774193548387098
3263461,2015,3.8235294117647056
3263462,2015,3.8235294117647056
3263463,2015,4.428571428571429
3263591,2015,4.895833333333333
3263592,2015,6.375
3263593,2015,5.15625
3301021,2015,7.264150943396227
3301022,2015,4.534883720930233
3301023,2015,5.576923076923077
3301311,2015,4.8979591836734695
3301312,2015,4.84375
3301313,2015,5.159574468085106
3304041,2015,6.428571428571428
3304042,2015,5.5357142857142865
3304043,2015,4.90625
3340021,2015,4.956140350877193
3340022,2015,6.25
3340023,2015,4.759615384615385
3346311,2015,4.46078431372549
3346312,2015,5.317460317460317
3346313,2015,8.26086956521739
3360591,2015,5.56338028169014
3360592,2015,5.188679245283019
3360593,2015,7.999999999999999
3382311,2015,9.555555555555555
3382312,2015,9.268292682926829
3382313,2015,4.787234042553192
3452331,2015,4.5
3452332,2015,4.8076923076923075
3452333,2015,5.067567567567568
3477631,2015,4.516129032258065
3477632,2015,4.895833333333334
3477633,2015,6.052631578947368
0101041,2018,4.818181818181818
0101042,2018,8.40909090909091
0101043,2018,4.591836734693878
0102061,2018,5.80188679245283
0102062,2018,5.561224489795919
0102063,2018,5.550847457627119
0102331,2018,5.625000000000001
0102332,2018,5.328947368421053
0102333,2018,5.64516129032258
0104461,2018,5.208333333333332
0104462,2018,5.120967741935484
0104463,2018,5
0104511,2018,4.236111111111111
0104512,2018,4.6875
0104513,2018,4.852941176470588
0140311,2018,9.318181818181818
0140312,2018,6.342592592592592
0140313,2018,7.8125
0140511,2018,4.888888888888888
0140512,2018,5.217391304347826
0140513,2018,4.797297297297297
0146431,2018,6.25
0146432,2018,6.158536585365853
0146433,2018,7.134146341463415
0182061,2018,4.6875
0182062,2018,5
0182063,2018,4.758064516129032
0304761,2018,5.106382978723404
0304762,2018,4.666666666666667
0304763,2018,5.277777777777778
0311061,2018,5.15625
0311062,2018,5
0311063,2018,4.642857142857142
0340431,2018,5.285714285714286
0340432,2018,5.3125
0340433,2018,5.217391304347826
0346761,2018,4.11764705882353
0346762,2018,5.14423076923077
0346763,2018,4.6078431372549025
0467461,2018,4.895833333333333
0467462,2018,4.827586206896552
0467463,2018,5.098039215686274
0516061,2018,5.859375
0516062,2018,5.232558139534884
0516063,2018,5.576923076923077
0540541,2018,5.446428571428572
0540542,2018,4.920212765957447
0540543,2018,5.15625
0542491,2018,5.240384615384616
0542492,2018,5.543478260869565
0542493,2018,6.477272727272727
0560431,2018,6.223404255319149
0560432,2018,5.480769230769232
0560433,2018,5.691489361702127
0560591,2018,5.125
0560592,2018,5.125
0560593,2018,4.848484848484849
0563021,2018,6.4855072463768115
0563022,2018,6.275510204081634
0563023,2018,5.052083333333332
0563461,2018,4.659090909090909
0563462,2018,4.5
0563463,2018,9.055555555555555
0566041,2018,4.583333333333333
0566042,2018,5.531914893617022
0566043,2018,6.5983606557377055
0574571,2018,6.122448979591837
0574572,2018,4.94047619047619
0574573,2018,5.043859649122807
0576331,2018,4
0576332,2018,4.375
0576333,2018,4.2441860465116275
0582021,2018,6.914893617021277
0582022,2018,5.638297872340425
0582023,2018,5.388888888888888
0586591,2018,4.695121951219512
0586592,2018,9.444444444444445
0586593,2018,5.7272727272727275
0604401,2018,5.625
0604402,2018,5.372340425531915
0604403,2018,5.511363636363637
0604811,2018,5.079365079365079
0604812,2018,5.239726027397261
0604813,2018,4.414893617021277
0640281,2018,10
0640282,2018,9.642857142857142
0640283,2018,9.473684210526315
0640331,2018,5.849056603773585
0640332,2018,5.254237288135593
0640333,2018,6.09375
0646041,2018,8.859649122807019
0646042,2018,9.736842105263158
0646043,2018,9.21875
0655461,2018,6.508620689655173
0655462,2018,6.933962264150942
0655463,2018,5.669642857142857
0724281,2018,8.93939393939394
0724282,2018,8.671875
0724283,2018,9.722222222222223
0740021,2018,5
0740022,2018,4.573170731707317
0740023,2018,3.9285714285714284
0740041,2018,9.264705882352942
0740042,2018,8.846153846153847
0740043,2018,9.047619047619047
0740571,2018,8.947368421052632
0740572,2018,7
0740573,2018,9.375
0746311,2018,4.523809523809524
0746312,2018,5.2
0746313,2018,5.416666666666668
0749811,2018,4.761904761904762
0749812,2018,4.705882352941177
0749813,2018,5.09493670886076
0753761,2018,5.198412698412698
0753762,2018,5.172413793103448
0753763,2018,7.777777777777778
0755041,2018,8.988095238095237
0755042,2018,9.24242424242424
0755043,2018,9.318181818181817
0782331,2018,5.512820512820513
0782332,2018,5.051020408163264
0782333,2018,5.8203125
0896761,2018,5.948275862068966
0896762,2018,9.375000000000002
0896763,2018,9.391891891891893
0940041,2018,7.857142857142857
0940042,2018,6.470588235294118
0940043,2018,6.190476190476191
1017911,2018,5.073529411764706
1017912,2018,5.932203389830509
1017913,2018,5.104166666666668
1040041,2018,9.523809523809524
1040042,2018,9.200000000000001
1040043,2018,9.051724137931036
1051021,2018,5.8984375
1051022,2018,8
1051023,2018,9.074074074074074
1053811,2018,6.625
1053812,2018,5
1053813,2018,5.634920634920634
1082061,2018,6.336206896551724
1082062,2018,5.434782608695652
1082063,2018,5.0892857142857135
1082591,2018,5
1082592,2018,6.088235294117648
1082593,2018,7.991803278688524
1101311,2018,6.477272727272727
1101312,2018,7.820512820512819
1101313,2018,6.937500000000001
1111541,2018,8.359375
1111542,2018,5.036764705882353
1111543,2018,8.421052631578947
1127441,2018,9.438775510204081
1127442,2018,5.701754385964913
1127443,2018,6.037735849056603
1146041,2018,7.5925925925925934
1146042,2018,8.712121212121213
1146043,2018,5.852272727272727
1160061,2018,5
1160062,2018,4.9375
1160063,2018,5.1923076923076925
1174891,2018,6.458333333333332
1174892,2018,5.931372549019608
1174893,2018,5.855263157894736
1182761,2018,7.785714285714286
1182762,2018,5.069444444444445
1182763,2018,5.172413793103448
1224901,2018,5.459183673469388
1224902,2018,5.80188679245283
1224903,2018,7.129629629629629
1240991,2018,4.571428571428571
1240992,2018,5.052083333333334
1240993,2018,5.833333333333332
1340041,2018,7.678571428571429
1340042,2018,9.166666666666666
1340043,2018,10.375
1349021,2018,5.054347826086957
1349022,2018,5.434782608695652
1349023,2018,5.2155172413793105
1355591,2018,4.722222222222222
1355592,2018,4.8936170212765955
1355593,2018,4.880952380952381
1382021,2018,5.296610169491526
1382022,2018,5.084745762711864
1382023,2018,5.346153846153846
1411541,2018,5.05
1411542,2018,9.926470588235293
1411543,2018,5.163934426229508
1424031,2018,7.430555555555557
1424032,2018,9.2
1424033,2018,6.666666666666666
1440161,2018,8.750000000000002
1440162,2018,9.5
1440163,2018,9.347826086956522
1455281,2018,8.571428571428571
1455282,2018,10
1455283,2018,8.666666666666666
1504781,2018,7.419354838709678
1504782,2018,7.575757575757577
1504783,2018,7.697368421052633
1511561,2018,6.5
1511562,2018,5
1511563,2018,7.5
1538591,2018,5.051020408163264
1538592,2018,5.654761904761905
1538593,2018,4.416666666666666
1540441,2018,5.97457627118644
1540442,2018,5.096153846153846
1540443,2018,4.901960784313725
1540581,2018,8.333333333333334
1540582,2018,5
1540583,2018,7.777777777777778
1546281,2018,4.743589743589744
1546282,2018,5.37037037037037
1546283,2018,5.092592592592592
1546311,2018,5.106382978723404
1546312,2018,5.14423076923077
1546313,2018,4.166666666666667
1546761,2018,4.722222222222222
1546762,2018,4.779411764705882
1546763,2018,3.2
1556761,2018,6.203703703703703
1556762,2018,5.357142857142857
1556763,2018,5
1582311,2018,5.882352941176469
1582312,2018,7
1582313,2018,5.530303030303029
1582781,2018,5.859375
1582782,2018,5
1582783,2018,4.166666666666666
1601041,2018,9.166666666666666
1601042,2018,9.456521739130434
1601043,2018,9.736842105263158
1611591,2018,4.6000000000000005
1611592,2018,4.53125
1611593,2018,8.055555555555555
1624311,2018,9.666666666666666
1624312,2018,5.044642857142857
1624313,2018,9.8
1660061,2018,5
1660062,2018,5.306122448979592
1660063,2018,5
1682311,2018,3.9622641509433967
1682312,2018,4.782608695652174
1682313,2018,7.890625
1711591,2018,5.636363636363636
1711592,2018,5.333333333333333
1711593,2018,4.848484848484849
1746431,2018,5.37037037037037
1746432,2018,5.163043478260869
1746433,2018,7.905405405405405
1755311,2018,8.349056603773585
1755312,2018,5.104166666666666
1755313,2018,5.2727272727272725
1774021,2018,6.090909090909092
1774022,2018,4.910714285714286
1774023,2018,5.09090909090909
1840371,2018,7.738095238095238
1840372,2018,6.666666666666666
1840373,2018,9.88095238095238
1940371,2018,5.9913793103448265
1940372,2018,7.647058823529412
1940373,2018,5.892857142857142
2001041,2018,7.6
2001042,2018,8.706896551724137
2001043,2018,6.923076923076923
2024541,2018,7.083333333333332
2024542,2018,6.428571428571428
2024543,2018,6.394230769230768
2040281,2018,8.333333333333332
2040282,2018,8.846153846153847
2049061,2018,5.526315789473683
2049062,2018,5.983606557377049
2049063,2018,5.471698113207547
2053041,2018,9.333333333333334
2053042,2018,8.333333333333332
2053043,2018,8.93939393939394
2074061,2018,6.192307692307692
2074062,2018,7.592592592592592
2074063,2018,6.969696969696968
2074281,2018,6.885964912280701
2074282,2018,6.770833333333334
2074283,2018,6.363636363636362
2111541,2018,9.09090909090909
2111542,2018,7.051282051282052
2111543,2018,5.144230769230768
2111761,2018,5.070422535211268
2111762,2018,4.46969696969697
2111763,2018,5.282258064516129
2124281,2018,8.96551724137931
2124282,2018,9.276315789473685
2124283,2018,7.946428571428571
2411161,2018,10
2411162,2018,9.285714285714286
2411163,2018,8.23529411764706
2427021,2018,5
2427022,2018,5.0568181818181825
2427023,2018,4.722222222222222
2440561,2018,7.327586206896552
2440562,2018,6.5625
2440563,2018,5.1
2446041,2018,8.472222222222221
2446042,2018,6.0593220338983045
2446043,2018,5.660377358490566
2446761,2018,4.55
2446762,2018,4.811320754716981
2446763,2018,4.811320754716981
2616761,2018,5.048076923076923
2616762,2018,5.517241379310345
2616763,2018,5.2439024390243905
2627281,2018,5.054347826086957
2627282,2018,5.388888888888888
2627283,2018,5.921052631578947
2653591,2018,5.873493975903614
2653592,2018,7.317073170731707
2653593,2018,5.284090909090909
2655761,2018,5.754716981132075
2655762,2018,5.76271186440678
2655763,2018,5.25
2660591,2018,4.895833333333333
2660592,2018,5
2660593,2018,5
2663061,2018,7.5
2663062,2018,5.561224489795919
2663063,2018,5.471014492753623
2686061,2018,5.75
2686062,2018,8.4375
2686063,2018,5.15625
2704021,2018,4.7560975609756095
2704022,2018,4.976415094339623
2704023,2018,4.583333333333334
2718061,2018,6.793478260869565
2718062,2018,7.708333333333334
2718063,2018,6.499999999999999
2749511,2018,5.138888888888888
2749512,2018,8.166666666666666
2749513,2018,4.907407407407407
2755591,2018,7.722222222222221
2755592,2018,8.787878787878787
2755593,2018,8.59375
2801541,2018,5.375
2801542,2018,5.3921568627450975
2801543,2018,4.895833333333333
2811041,2018,9.3359375
2811042,2018,7.608695652173912
2811043,2018,9.33673469387755
2811161,2018,5.454545454545454
2811162,2018,5.047169811320755
2811163,2018,9.85576923076923
2855021,2018,4.857142857142857
2855022,2018,5.135135135135136
2855023,2018,6.453488372093023
2882511,2018,9.602272727272727
2882512,2018,5.245098039215685
2882513,2018,5.1020408163265305
2916761,2018,4.583333333333333
2916762,2018,4.866071428571429
2916763,2018,4.8979591836734695
2924581,2018,5.725806451612902
2924582,2018,4.941860465116279
2924583,2018,7.999999999999999
2940281,2018,6.409090909090908
2940282,2018,8.750000000000002
2940283,2018,9.294871794871796
2940991,2018,4.821428571428571
2940992,2018,5.476190476190476
2940993,2018,5
2953311,2018,6.195652173913045
2953312,2018,5.32051282051282
2953313,2018,7.986111111111112
2960061,2018,5.514705882352942
2960062,2018,4.846153846153847
2960063,2018,5
2960811,2018,4.915254237288136
2960812,2018,5.044642857142857
2960813,2018,4.805555555555555
2963311,2018,6.527777777777777
2963312,2018,6.984126984126984
2963313,2018,6.944444444444445
2974391,2018,9.03061224489796
2974392,2018,5.25
2974393,2018,5.635593220338984
2982451,2018,7.232142857142857
2982452,2018,7.049180327868853
2982453,2018,7.098214285714285
2986311,2018,5.625
2986312,2018,4.871794871794872
2986313,2018,5.7142857142857135
3201461,2018,4.803921568627451
3201462,2018,5.241935483870968
3201463,2018,4.811320754716981
3211161,2018,8.793103448275861
3211162,2018,8.863636363636363
3211163,2018,9.6875
3211311,2018,8.026315789473683
3211312,2018,6.359649122807017
3211313,2018,5.255102040816326
3216591,2018,5
3216592,2018,7.635135135135136
3216593,2018,5.204081632653061
3240451,2018,5.818181818181819
3240452,2018,5.352112676056338
3240453,2018,5.471014492753623
3240781,2018,6.666666666666666
3240782,2018,7
3240783,2018,8.879310344827587
3246811,2018,4.950980392156863
3246812,2018,5
3246813,2018,6.470588235294117
3253061,2018,5.05
3253062,2018,5
3253063,2018,5.3500000000000005
3255541,2018,5.357142857142857
3255542,2018,5.350877192982456
3255543,2018,6.8442622950819665
3263461,2018,4.722222222222222
3263462,2018,5.040983606557377
3263463,2018,4.868421052631579
3263591,2018,5.084745762711864
3263592,2018,5.613207547169812
3263593,2018,5
3301021,2018,8.536585365853659
3301022,2018,5.128205128205128
3301023,2018,4.864864864864865
3301311,2018,5.1020408163265305
3301312,2018,5.080645161290322
3301313,2018,6.079545454545454
3304041,2018,7.5
3304042,2018,6.851851851851851
3304043,2018,5.9459459459459465
3340021,2018,5.122950819672132
3340022,2018,7.678571428571428
3340023,2018,5.561224489795919
3346311,2018,5.348837209302325
3346312,2018,5.462962962962963
3346313,2018,8.31081081081081
3360591,2018,5.436507936507936
3360592,2018,5.265957446808511
3360593,2018,8.703703703703704
3382311,2018,9.767441860465118
3382312,2018,9.285714285714286
3382313,2018,5.260416666666668
3452331,2018,5
3452332,2018,4.5
3452333,2018,5.131578947368421
3477631,2018,4.722222222222222
3477632,2018,4.73404255319149
3477633,2018,7.5
